,utcdate,utctime,alt,speed_mph,n_sats
3219672,2021-11-19,,194,2213.944873,12
3219946,2021-11-19,,194,3187.011859,12
3220224,2021-11-19,,194,4126.524811,12
3220577,2021-11-19,,194,7683.252415,12
3220847,2021-11-19,,194,10937.372342,12
3221124,2021-11-19,,194,13353.26279,12
3221397,2021-11-19,,194,16506.720615,12
3221677,2021-11-19,,194,19895.678049000002,12
3221948,2021-11-19,,194,23016.203211,12
3222217,2021-11-19,,194,25465.026322,12
3222487,2021-11-19,,194,27981.578872000002,12
3222915,2021-11-19,,194,32242.319819,12
3223188,2021-11-19,,194,34691.764301,12
3223463,2021-11-19,,194,37476.749123,12
3223734,2021-11-19,,193,40227.55854,12
3224006,2021-11-19,,193,1283.752486,12
3224284,2021-11-19,,193,4337.16958,12
3224557,2021-11-19,,193,7255.749167,12
3224826,2021-11-19,,193,9302.545241,12
3225107,2021-11-19,,193,12423.070403,12
3225383,2021-11-19,,193,15039.663684000001,12
3225656,2021-11-19,,193,17052.905724,12
3225921,2021-11-19,,193,18562.837254000002,12
3226204,2021-11-19,,193,20576.079294,12
3226482,2021-11-19,,193,22756.470133,12
3226755,2021-11-19,,193,25843.441261,12
3227031,2021-11-19,,194,28024.453471,12
3227303,2021-11-19,,194,29198.22329,12
3227584,2021-11-19,,194,31882.546010000002,12
3227860,2021-11-19,,194,34197.774356,12
3228135,2021-11-19,,194,36211.016396,12
3228414,2021-11-19,,194,37921.650759000004,12
3228691,2021-11-19,,194,40337.541207,12
3228962,2021-11-19,,194,1225.964983,12
3229236,2021-11-19,,194,3205.652989,12
3229506,2021-11-19,,194,4345.8687740000005,12
3229786,2021-11-19,,194,6392.664848,12
3230069,2021-11-19,,195,8003.25848,12
3230355,2021-11-19,,195,9848.73035,12
3230619,2021-11-19,,195,11056.675574,12
3230905,2021-11-19,,195,12263.999427,12
3231170,2021-11-19,,195,13337.728515,12
3231456,2021-11-19,,195,14143.025331,12
3231733,2021-11-19,,196,14679.889875,12
3232009,2021-11-19,,196,15015.430215,12
3232284,2021-11-19,,196,16223.375439,12
3232560,2021-11-19,,196,16961.564187,12
3232834,2021-11-19,,196,17162.888391,12
3233111,2021-11-19,,196,17162.888391,12
3233379,2021-11-19,,196,17297.104527,12
3233657,2021-11-19,,196,16793.794017,12
3233924,2021-11-19,,196,16659.577881,12
3234198,2021-11-19,,197,16592.469813,12
3234467,2021-11-19,,197,16659.577881,12
3234743,2021-11-19,,197,16928.010153,12
3235013,2021-11-19,,197,17263.550493,12
3235294,2021-11-19,,197,17263.550493,12
3235562,2021-11-19,,197,17599.090833,12
3235837,2021-11-19,,197,17934.631173,12
3236107,2021-11-19,,197,18102.401343,12
3236383,2021-11-19,,197,18471.495717,12
3236656,2021-11-19,,196,18974.806227,12
3236935,2021-11-19,,196,19142.576397,12
3237208,2021-11-19,,196,19276.792533,12
3237484,2021-11-19,,196,20014.35991,12
3237755,2021-11-19,,196,20618.332522,12
3238027,2021-11-19,,196,20920.318828,12
3238303,2021-11-19,,196,21994.047916,12
3238578,2021-11-19,,196,23201.99314,12
3238846,2021-11-19,,196,24510.600466,12
3239123,2021-11-19,,196,25383.00535,12
3239393,2021-11-19,,196,26792.274778,12
3239678,2021-11-19,,196,28100.260733,12
3239948,2021-11-19,,196,29241.097889,12
3240224,2021-11-19,,196,30180.610841,12
3240493,2021-11-19,,196,31220.785895,12
3240780,2021-11-19,,196,32260.960949,12
3241049,2021-11-19,,195,32999.149697,12
3241325,2021-11-19,,195,33468.906173,12
3241592,2021-11-19,,195,34039.324751,12
3241868,2021-11-19,,195,34811.067533,12
3242143,2021-11-19,,195,35515.080876,12
3242419,2021-11-19,,195,35682.851046,12
3242688,2021-11-19,,195,36219.71559,12
3242970,2021-11-19,,195,36689.472066,12
3243245,2021-11-19,,195,37125.674508000004,12
3243520,2021-11-19,,195,37561.87695,12
3243795,2021-11-19,,195,37930.971324,12
3244070,2021-11-19,,195,38434.281834,12
3244346,2021-11-19,,195,38702.714106,12
3244622,2021-11-19,,195,39105.362514,12
3244893,2021-11-19,,195,39742.88916,12
3245174,2021-11-19,,195,40044.875466,12
3245447,2021-11-19,,194,128.002426,12
3245724,2021-11-19,,194,40715.956146,12
3245995,2021-11-19,,194,463.54276600000003,12
3246268,2021-11-19,,194,866.191174,12
3246535,2021-11-19,,194,698.421004,12
3246813,2021-11-19,,194,564.204868,12
3247086,2021-11-19,,194,94.448392,12
3247362,2021-11-19,,194,40179.091602,12
3247630,2021-11-19,,194,39575.11899,12
3247912,2021-11-19,,194,39407.34882,12
3248188,2021-11-19,,194,38736.26814,12
3248470,2021-11-19,,194,38300.065698,12
3248738,2021-11-19,,194,37897.41729,12
3249024,2021-11-19,,194,38098.741494,12
3249289,2021-11-19,,193,38232.95763,12
3249563,2021-11-19,,193,38333.619732,12
3249839,2021-11-19,,193,38568.497970000004,12
3250123,2021-11-19,,193,38635.606038,12
3250390,2021-11-19,,193,38602.052004,12
3250665,2021-11-19,,193,38836.930242,12
3250939,2021-11-19,,193,39206.024616,12
3251215,2021-11-19,,193,39407.34882,12
3251483,2021-11-19,,193,39138.916548,12
3251760,2021-11-19,,193,39038.254446,12
3252029,2021-11-19,,193,38669.160072,12
3252310,2021-11-19,,193,37863.863256,12
3252580,2021-11-19,,193,37360.552746,12
3252853,2021-11-19,,193,37595.430984,12
3253116,2021-11-19,,193,37662.539052,12
3253391,2021-11-19,,192,37729.64712,12
3253662,2021-11-19,,192,37863.863256,12
3253935,2021-11-19,,192,38165.849562,12
3254205,2021-11-19,,192,38300.065698,12
3254489,2021-11-19,,192,38669.160072,12
3254756,2021-11-19,,192,38836.930242,12
3255037,2021-11-19,,192,39508.010922,12
3255307,2021-11-19,,192,40179.091602,12
3255587,2021-11-19,,192,40413.96984,12
3255858,2021-11-19,,192,362.880664,12
3256132,2021-11-19,,192,1033.961344,12
3256402,2021-11-19,,192,1436.609752,12
3256680,2021-11-19,,192,2375.501333,12
3256945,2021-11-19,,192,2979.473945,12
3257219,2021-11-19,,0,3415.676387,2
3257484,2021-11-19,,0,3885.432863,2
3257907,2021-11-19,,191,4959.161951,12
3258174,2021-11-19,,0,5596.688597,2
3258447,2021-11-19,,0,6267.769277,2
3258722,2021-11-19,,0,6636.863651,12
3258990,2021-11-19,,0,7240.836263,2
3259260,2021-11-19,,0,7777.700807,2
3259540,2021-11-19,,191,8482.335521,12
3259811,2021-11-19,,0,9052.754099,2
3260089,2021-11-19,,0,9824.496881000001,2
3260362,2021-11-19,,0,10360.740054,2
3260640,2021-11-19,,191,10998.2667,12
3260906,2021-11-19,,0,11400.915108,2
3261189,2021-11-19,,0,12206.211924,2
3261462,2021-11-19,,0,12977.954706,2
3261730,2021-11-19,,191,13783.251522,12
3262001,2021-11-19,,190,14185.89993,12
3262274,2021-11-19,,12,15024.75078,0
3262544,2021-11-19,,12,15695.83146,0
3262819,2021-11-19,,12,16199.14197,0
3263089,2021-11-19,,12,17004.438786,0
3263371,2021-11-19,,12,17943.330367,0
3263640,2021-11-19,,190,18480.194911,12
3263920,2021-11-19,,12,18782.181217,0
3264185,2021-11-19,,12,19386.153829,0
3264458,2021-11-19,,12,20426.328883000002,0
3264729,2021-11-19,,190,21231.625699,12
3265009,2021-11-19,,190,21701.382175,12
3265278,2021-11-19,,12,22842.219331,0
3265569,2021-11-19,,12,24016.610521,0
3265842,2021-11-19,,190,24620.583133,12
3266117,2021-11-19,,12,25861.46102,0
3266386,2021-11-19,,12,26498.987666,0
3266656,2021-11-19,,12,27572.716754,0
3266934,2021-11-19,,189,29317.526522,12
3267211,2021-11-19,,189,29653.066862,12
3267482,2021-11-19,,12,30257.039474,0
3267758,2021-11-19,,12,31800.525038,0
3268034,2021-11-19,,189,33008.470262,12
3268306,2021-11-19,,12,33846.699741000004,0
3268576,2021-11-19,,12,34618.442523,0
3268845,2021-11-19,,12,35557.955475,0
3269122,2021-11-19,,12,36094.820019,0
3269393,2021-11-19,,12,37134.995073,0
3269673,2021-11-19,,12,37873.183821,0
3269942,2021-11-19,,188,37906.737855,12
3270221,2021-11-19,,12,38510.710467,12
3270493,2021-11-19,,12,39047.575011,0
3270765,2021-11-19,,12,39785.763759,0
3271043,2021-11-19,,187,40356.182337,12
3271316,2021-11-19,,0,40557.506541,2
3271584,2021-11-19,,0,438.687926,2
3271854,2021-11-19,,0,908.444402,2
3272122,2021-11-19,,0,1579.525082,2
3272412,2021-11-19,,0,2082.835592,2
3272681,2021-11-19,,0,2753.916272,2
3272962,2021-11-19,,0,3559.213088,2
3273234,2021-11-19,,185,3626.321156,12
3273506,2021-11-19,,185,4297.401836,12
3273776,2021-11-19,,12,4800.712346,0
3274183,2021-11-19,,12,5505.34706,0
3274451,2021-11-19,,12,6176.42774,0
3274726,2021-11-19,,184,6344.19791,12
3275001,2021-11-19,,184,6981.724556,12
3275277,2021-11-19,,12,7652.805236,0
3275546,2021-11-19,,12,8189.048409,0
3275824,2021-11-19,,183,8491.034715,12
3276092,2021-11-19,,183,8927.237157,12
3276364,2021-11-19,,12,9665.425905,0
3276641,2021-11-19,,182,10135.182381,12
3276915,2021-11-19,,12,10672.046925,0
3277191,2021-11-19,,0,11343.127605,2
3277465,2021-11-19,,0,11779.330047,2
3277742,2021-11-19,,0,12483.964761,2
3278016,2021-11-19,,0,12953.721237,2
3278285,2021-11-19,,0,13289.261577,2
3278554,2021-11-19,,0,13960.342257,2
3278825,2021-11-19,,181,14597.868903,12
3279105,2021-11-19,,181,14966.963277,12
3279380,2021-11-19,,0,15403.165719,2
3279655,2021-11-19,,0,16107.179062000001,2
3279925,2021-11-19,,180,16140.733096,12
3280206,2021-11-19,,0,16711.151674,2
3280481,2021-11-19,,0,17013.13798,2
3280756,2021-11-19,,0,17583.556558,2
3281027,2021-11-19,,180,18153.975136,12
3281302,2021-11-19,,180,18355.29934,12
3281573,2021-11-19,,12,18556.623544000002,0
3281845,2021-11-19,,12,18757.947748,0
3282121,2021-11-19,,12,18724.393714,0
3282396,2021-11-19,,180,19093.488088000002,12
3282664,2021-11-19,,12,19127.042122,0
3282941,2021-11-19,,180,19227.704224,12
3283209,2021-11-19,,12,19731.014734,0
3283484,2021-11-19,,12,19932.338938,0
3283760,2021-11-19,,12,19429.028428,0
3284041,2021-11-19,,180,19898.784904,12
3284311,2021-11-19,,12,19630.352632000002,0
3284586,2021-11-19,,12,19596.798598,0
3284861,2021-11-19,,12,20167.217176000002,0
3285136,2021-11-19,,181,20267.879278,12
3285405,2021-11-19,,0,19798.122802,2
3285683,2021-11-19,,12,19764.568768,0
3285952,2021-11-19,,12,19663.906666,0
3286235,2021-11-19,,181,19663.906666,12
3286500,2021-11-19,,181,20066.555074,12
3286775,2021-11-19,,2,19160.596156,52
3287051,2021-11-19,,2,19663.906666,52
3287326,2021-11-19,,182,19731.014734,12
3287601,2021-11-19,,182,19965.892972,12
3287876,2021-11-19,,2,19663.906666,52
3288162,2021-11-19,,2,19395.474394,52
3288440,2021-11-19,,183,19630.352632000002,12
3288712,2021-11-19,,2,19361.92036,52
3288985,2021-11-19,,2,19596.798598,52
3289251,2021-11-19,,2,20267.879278,52
3289528,2021-11-19,,183,19596.798598,12
3289803,2021-11-19,,184,17986.204966,12
3290078,2021-11-19,,2,19697.4607,52
3290354,2021-11-19,,2,20402.095414,52
3290631,2021-11-19,,184,20402.095414,12
3290904,2021-11-19,,2,19596.798598,52
3291304,2021-11-19,,2,19999.447006,52
3291580,2021-11-19,,2,19596.798598,52
3291854,2021-11-19,,2,20033.00104,52
3292124,2021-11-19,,2,19865.23087,52
3292400,2021-11-19,,186,20905.405924,12
3292667,2021-11-19,,2,21240.946264000002,52
3292944,2021-11-19,,2,20301.433312,52
3293221,2021-11-19,,2,20200.77121,12
3293643,2021-11-19,,2,20200.77121,52
3293922,2021-11-19,,186,20704.081720000002,12
3294195,2021-11-19,,187,20368.54138,12
3294465,2021-11-19,,2,20603.419618,52
3294741,2021-11-19,,2,20267.879278,52
3295011,2021-11-19,,2,20603.419618,52
3295293,2021-11-19,,188,20167.217176000002,12
3295560,2021-11-19,,2,20603.419618,52
3295835,2021-11-19,,188,20234.325244,12
3296103,2021-11-19,,2,20670.527686,52
3296378,2021-11-19,,2,20502.757516,52
3296661,2021-11-19,,2,20469.203482,52
3296942,2021-11-19,,2,20200.77121,52
3297212,2021-11-19,,2,20167.217176000002,52
3297485,2021-11-19,,2,20100.109108,53
3297761,2021-11-19,,2,19965.892972,53
3298042,2021-11-19,,2,19932.338938,53
3298322,2021-11-19,,189,19965.892972,12
3298593,2021-11-19,,189,19798.122802,12
3298862,2021-11-19,,0,19831.676836,0
3299138,2021-11-19,,190,19429.028428,12
3299423,2021-11-19,,190,19630.352632000002,12
3299694,2021-11-19,,190,19529.69053,12
3299975,2021-11-19,,0,19059.934054,0
3300250,2021-11-19,,0,17986.204966,0
3300524,2021-11-19,,190,17482.894456,12
3300791,2021-11-19,,190,13557.693849,12
3301064,2021-11-19,,0,8826.575055,0
3301339,2021-11-19,,0,3995.41553,0
3301610,2021-11-19,,0,774.228266,0
3301883,2021-11-19,,0,36430.360359,0
3302152,2021-11-19,,0,30491.917712,0
3302427,2021-11-19,,191,24352.150861000002,12
3302703,2021-11-19,,0,19218.383659,0
3302979,2021-11-19,,0,11837.11755,0
3303252,2021-11-19,,0,4992.715985,0
3303531,2021-11-19,,191,39440.902854,12
3303804,2021-11-19,,0,35783.513148,0
3304085,2021-11-19,,0,31891.866575,0
3304354,2021-11-19,,0,27161.369152,0
3304632,2021-11-19,,192,23168.439106,12
3304906,2021-11-19,,0,20786.102692,0
3305187,2021-11-19,,0,18505.049751,0
3305462,2021-11-19,,0,14881.214079,0
3305745,2021-11-19,,0,10855.35137,2
3306020,2021-11-19,,192,8607.231092,12
3306295,2021-11-19,,193,5151.16559,12
3306572,2021-11-19,,0,991.0867450000001,0
3306845,2021-11-19,,193,38257.191099,12
3307120,2021-11-19,,193,36043.246226,12
3307396,2021-11-19,,193,33090.491234,12
3307664,2021-11-19,,0,30540.38465,0
3307945,2021-11-19,,0,28091.561539000002,0
3308221,2021-11-19,,193,26279.643703,12
3308496,2021-11-19,,193,24199.293595,12
3308780,2021-11-19,,0,22152.497521,0
3309046,2021-11-19,,0,20643.187362,0
3309323,2021-11-19,,193,19569.458274,12
3309597,2021-11-19,,193,17992.418676,12
3310004,2021-11-19,,0,17623.324302,0
3310281,2021-11-19,,0,16818.027486,0
3310561,2021-11-19,,0,17489.108166,0
3310836,2021-11-19,,193,19099.701798000002,12
3311112,2021-11-19,,0,20072.768784,0
3311387,2021-11-19,,0,21984.727351,0
3311662,2021-11-19,,0,23763.091153,0
3311937,2021-11-19,,193,25944.103363000002,12
3312205,2021-11-19,,0,27688.913131,0
3312483,2021-11-19,,0,29500.209596,0
3312762,2021-11-19,,0,32150.978282,0
3313039,2021-11-19,,12,35170.841342,0
3313313,2021-11-19,,0,36445.894634000004,0
3313584,2021-11-19,,0,39297.366153,0
3313863,2021-11-19,,0,991.0867450000001,0
3314140,2021-11-19,,2,3205.652989,205
3314415,2021-11-19,,0,4714.963148,0
3314691,2021-11-19,,193,6694.651154,12
3314965,2021-11-19,,0,8741.447228,0
3315230,2021-11-19,,193,11257.999778,12
3315504,2021-11-19,,2,12565.985733,53
3315779,2021-11-19,,2,14981.876181,53
3316054,2021-11-19,,2,16760.239983,53
3316330,2021-11-19,,194,19511.670771,12
3316603,2021-11-19,,2,21188.7511,53
3316873,2021-11-19,,2,22530.91246,53
3317143,2021-11-19,,2,24443.492398,53
3317425,2021-11-19,,194,25752.099724,12
3317704,2021-11-19,,0,28469.355107,0
3317978,2021-11-19,,2,29710.854365,53
3318244,2021-11-19,,194,32898.487595,12
3318524,2021-11-19,,194,31757.650439,12
3318794,2021-11-19,,194,35213.09457,12
3319077,2021-11-19,,2,36655.918032,53
3319345,2021-11-19,,2,37662.539052,53
3319624,2021-11-19,,194,39004.700412,12
3319894,2021-11-19,,2,40581.74001,53
3320170,2021-11-19,,0,530.650834,0
3320441,2021-11-19,,0,1805.704126,0
3320714,2021-11-19,,0,3851.878829,0
3320983,2021-11-19,,0,5697.350699,0
3321264,2021-11-19,,0,7408.606433,0
3321541,2021-11-19,,0,8918.537963,0
3321814,2021-11-19,,0,9388.294439,0
3322084,2021-11-19,,0,11166.03687,0
3322355,2021-11-19,,0,12608.860332,0
3322622,2021-11-19,,194,13850.35959,12
3322903,2021-11-19,,194,14890.534644,12
3323180,2021-11-19,,0,16266.250038,0
3323455,2021-11-19,,0,17641.965432,0
3323723,2021-11-19,,53,18513.748945,12
3324004,2021-11-19,,194,18949.951387,12
3324272,2021-11-19,,53,19990.126441,12
3324550,2021-11-19,,53,20392.774849,12
3324822,2021-11-19,,53,21063.855529,12
3325095,2021-11-19,,194,21634.274107,12
3325364,2021-11-19,,53,22439.570923,2
3325637,2021-11-19,,193,23144.205637,12
3325900,2021-11-19,,53,23613.962113,12
3326181,2021-11-19,,53,24419.258929,12
3326445,2021-11-19,,53,25492.366646,12
3326855,2021-11-19,,193,26465.433632,12
3327123,2021-11-19,,193,27505.608686,12
3327406,2021-11-19,,193,27539.16272,12
3327679,2021-11-19,,53,28176.689366,12
3327955,2021-11-19,,53,29552.40476,12
3328223,2021-11-19,,53,29820.837032,12
3328504,2021-11-19,,193,30055.71527,12
3328779,2021-11-19,,53,31498.538732,12
3329154,2021-11-19,,193,32203.173446,12
3329424,2021-11-19,,53,32907.80816,12
3329707,2021-11-19,,193,33678.929571,12
3329975,2021-11-19,,53,34618.442523,12
3330248,2021-11-19,,53,35457.293373,12
3330520,2021-11-19,,53,35893.495815,12
3330796,2021-11-19,,53,37235.657175,12
3331073,2021-11-19,,53,37504.089447,12
3331350,2021-11-19,,53,38040.953991,12
3331619,2021-11-19,,53,38611.372569,12
3331896,2021-11-19,,0,39785.763759,2
3332164,2021-11-19,,53,39651.547623,2
3332447,2021-11-19,,0,40054.196031,2
3332720,2021-11-19,,53,40423.290405,2
3333000,2021-11-19,,0,36.660889,2
3333265,2021-11-19,,53,539.350028,12
3333541,2021-11-19,,193,1210.430708,12
3333821,2021-11-19,,53,1411.754912,12
3334096,2021-11-19,,193,1176.876674,12
3334379,2021-11-19,,53,1478.86298,12
3334649,2021-11-19,,53,1378.200878,12
3334924,2021-11-19,,193,1680.1871840000001,12
3335191,2021-11-19,,193,1076.214572,12
3335460,2021-11-19,,53,1680.1871840000001,12
3335736,2021-11-19,,193,1713.7412180000001,12
3336011,2021-11-19,,53,1311.09281,12
3336282,2021-11-19,,53,1814.4033200000001,12
3336561,2021-11-19,,53,1545.971048,12
3336839,2021-11-19,,192,1378.200878,12
3337112,2021-11-19,,53,1646.6331500000001,12
3337381,2021-11-19,,53,1646.6331500000001,12
3337650,2021-11-19,,53,1713.7412180000001,12
3337921,2021-11-19,,53,1982.1734900000001,12
3338202,2021-11-19,,192,1881.5113880000001,12
3338477,2021-11-19,,53,1847.9573540000001,12
3338752,2021-11-19,,53,1814.4033200000001,12
3339026,2021-11-19,,191,1646.6331500000001,12
3339302,2021-11-19,,191,1747.2952520000001,12
3339578,2021-11-19,,53,1042.660538,12
3339860,2021-11-19,,53,3.106855,12
3340129,2021-11-19,,191,405.133892,12
3340417,2021-11-19,,53,40423.290405,12
3340684,2021-11-19,,53,40456.844439,12
3340962,2021-11-19,,53,39282.453249,12
3341230,2021-11-19,,191,39282.453249,12
3341504,2021-11-19,,0,38846.250807000004,0
3341772,2021-11-19,,53,38242.278195,0
3342042,2021-11-19,,0,37436.981379,0
3342319,2021-11-19,,53,36732.346665,0
3342593,2021-11-19,,53,36564.576495,12
3342871,2021-11-19,,53,36161.928087,12
3343143,2021-11-19,,53,35356.631271,12
3343420,2021-11-19,,53,35524.401441,12
3343694,2021-11-19,,190,35021.090931,12
3343964,2021-11-19,,53,34450.672353,12
3344240,2021-11-19,,189,34148.686047,12
3344508,2021-11-19,,53,33846.699741000004,12
3344782,2021-11-19,,53,33109.132364,53
3345051,2021-11-19,,53,32538.713786,53
3345346,2021-11-19,,53,32807.146058,12
3345620,2021-11-19,,53,32840.700092,53
3345896,2021-11-19,,189,32672.929922,12
3346166,2021-11-19,,53,32068.95731,12
3346446,2021-11-19,,53,32203.173446,12
3346722,2021-11-19,,53,32035.403276,12
3346998,2021-11-19,,188,32068.95731,12
3347271,2021-11-19,,53,31532.092766,0
3347554,2021-11-19,,188,31733.416970000002,12
3347823,2021-11-19,,53,31565.6468,12
3348104,2021-11-19,,188,31028.782256,12
3348374,2021-11-19,,53,30827.458052,12
3348660,2021-11-19,,53,30726.79595,12
3348924,2021-11-19,,53,30491.917712,12
3349204,2021-11-19,,187,30156.377372,12
3349474,2021-11-19,,53,30223.48544,12
3349748,2021-11-19,,53,30055.71527,12
3350012,2021-11-19,,53,30022.161236,12
3350287,2021-11-19,,53,29619.512828,12
3350562,2021-11-19,,186,29653.066862,12
3350843,2021-11-19,,186,29451.742658,12
3351113,2021-11-19,,53,29351.080556,12
3351389,2021-11-19,,185,29384.63459,12
3351659,2021-11-19,,185,29418.188624,12
3351934,2021-11-19,,185,29753.728964,12
3352202,2021-11-19,,185,29787.282998,12
3352483,2021-11-19,,185,30189.931406,12
3352760,2021-11-19,,184,30458.363678,12
3353034,2021-11-19,,184,30760.349984,12
3353304,2021-11-19,,184,30861.012086,12
3353584,2021-11-19,,184,31364.322596,12
3353860,2021-11-19,,183,31498.538732,12
3354140,2021-11-19,,183,31867.633106,12
3354411,2021-11-19,,183,32068.95731,12
3354685,2021-11-19,,53,32337.389582,12
3354960,2021-11-19,,183,32874.254126,12
3355242,2021-11-19,,183,33511.159401,12
3355520,2021-11-19,,183,33913.807809,12
3355794,2021-11-19,,2,34484.226387,53
3356062,2021-11-19,,182,35088.198999,12
3356342,2021-11-19,,182,35826.387747,12
3356620,2021-11-19,,182,36396.806325,12
3356900,2021-11-19,,182,37168.549107,12
3357178,2021-11-19,,182,38175.170127,12
3357449,2021-11-19,,182,38980.466943,12
3357720,2021-11-19,,182,39416.669385,12
3358001,2021-11-19,,182,40389.736371,12
3358278,2021-11-19,,182,572.904062,12
3358553,2021-11-19,,182,1512.417014,12
3358822,2021-11-19,,181,1948.6194560000001,12
3359096,2021-11-19,,181,2519.038034,12
